,income
11506,0
42519,0
12391,0
7919,0
21024,1
46292,0
46229,0
38353,0
15880,1
13422,1
37479,1
30036,1
44153,0
23773,0
45795,0
10933,0
32258,1
33913,0
6865,0
30200,0
31711,0
40383,0
13642,0
21873,0
19468,0
11204,1
12626,0
6803,1
3953,0
22112,0
14476,1
44615,0
29376,0
15914,0
29028,0
25143,0
43277,0
24574,0
44058,1
3016,0
42414,0
35122,0
29013,0
23873,0
40460,0
12712,1
47725,0
29402,0
17864,0
15399,0
42947,1
38852,0
18656,0
20258,1
41977,0
39507,1
25172,1
39212,0
26367,0
34390,1
38422,1
48067,0
590,0
27807,0
47556,0
15804,1
18395,0
22422,0
7011,0
8964,0
32256,1
25991,1
6984,0
13053,0
24392,0
25307,0
20090,0
4105,0
45108,1
36008,1
12811,0
33226,1
44109,0
21134,0
24761,0
4916,0
14321,0
48635,0
25995,1
8655,0
16621,1
18286,1
26852,0
42909,0
33225,0
26840,1
34608,1
47322,0
5192,1
40313,1
42034,1
3138,0
46745,1
32484,0
31648,1
46907,1
46767,0
5284,0
20077,0
44607,0
35551,0
2872,0
45814,0
25076,0
48631,0
46264,1
27117,0
3844,0
45261,0
27319,0
9741,1
44474,0
44495,0
2269,0
939,1
22262,0
48186,0
36724,1
1830,0
13424,0
35018,0
48166,0
32150,0
6264,1
6744,0
3520,0
15854,0
5152,0
20959,0
43899,0
30959,0
35443,0
3291,0
19814,0
47856,0
25682,0
10192,1
10951,1
15470,1
34950,0
48804,0
3264,0
10945,1
39483,0
19454,1
1600,0
32260,1
27773,0
34156,0
45968,0
12606,1
9876,0
23335,0
40712,0
36764,0
5621,0
17910,0
25371,0
27957,0
43146,0
30587,0
537,0
37154,0
9085,0
28072,1
1681,0
22907,0
6228,0
6477,0
17843,0
45719,0
7362,1
23897,1
44119,0
19660,1
9789,0
29399,0
37500,0
40922,0
26180,1
7164,0
12223,0
36108,0
46547,0
38095,1
17313,0
16991,1
38237,0
23663,0
833,0
761,1
45208,0
29023,0
12172,0
21979,0
33360,1
46067,1
3938,0
15907,1
11661,0
18376,0
28441,0
42450,0
33386,0
18937,0
36271,0
8404,0
29583,0
45627,0
38636,0
17384,0
8244,0
35627,0
40101,0
14383,0
33801,1
23725,1
46085,1
12952,1
38705,1
16717,0
23934,1
12590,0
21073,0
30067,1
4611,0
16750,0
42260,0
3543,1
19230,0
12157,1
22238,0
44750,0
26914,0
12425,0
21815,0
6833,1
22923,0
32162,0
18291,0
47325,0
3724,1
28497,0
22883,0
33173,0
22620,1
24540,0
35347,0
5714,0
37801,0
39201,1
29017,1
2575,0
37335,0
19192,0
35979,0
5563,0
25,1
34650,0
25770,1
15727,1
27883,0
2184,1
44420,0
12056,0
23691,0
32730,0
40351,1
7799,0
15706,0
8797,0
18626,0
29845,0
15244,1
20203,0
29959,0
9413,0
7519,0
431,0
38941,0
21021,0
26673,0
4588,0
18618,0
41888,0
32191,0
27944,0
29949,1
42525,1
20154,0
18028,1
24075,0
11585,0
19953,0
47378,1
28036,0
33608,0
18152,0
44883,0
39621,0
19569,1
26774,0
8361,1
21925,0
28408,0
46720,1
13657,0
31432,0
15615,0
33006,1
8519,0
13842,0
20610,1
40426,1
13815,0
20269,0
35333,0
42573,0
42824,0
11508,0
48366,0
9587,0
39764,0
24581,0
41818,0
34329,0
48135,0
26533,0
936,0
3046,0
46487,0
19603,0
22174,1
1190,0
4613,0
34939,0
20495,0
43500,0
11425,0
46719,0
26635,0
8654,0
31996,1
47230,0
20457,0
15687,0
6305,0
23130,0
12194,1
36097,0
8982,1
9106,0
24090,0
25342,0
3818,0
46149,0
7562,0
4416,0
4322,1
1293,0
20201,1
34762,0
32021,0
15138,0
26726,1
25057,1
46888,0
10973,0
35387,1
24887,0
42010,1
4870,1
4591,0
20512,1
42163,0
23477,0
43538,0
7380,1
22199,0
44207,0
31309,0
46996,0
43181,0
32956,0
42999,0
39696,0
38721,0
16583,0
7084,1
1335,0
11642,0
19167,0
10580,1
23310,1
10885,0
32392,0
8380,0
28620,0
1162,1
23313,1
16791,0
3090,0
32044,0
15346,0
13402,0
28878,0
34083,0
13890,0
10560,0
20662,1
553,0
41166,1
44525,0
32650,1
18461,0
95,0
48073,0
26260,0
3571,0
6275,0
25019,1
31050,1
32010,0
14021,0
32323,0
7259,0
19667,0
31376,0
39138,0
46771,1
2517,1
15089,1
14291,0
26171,0
38344,0
46613,1
17268,0
9652,1
26424,0
9206,0
37104,1
40020,0
48154,0
33541,1
19158,0
47171,0
36757,0
40942,0
19367,1
17597,1
43506,0
40445,0
9593,0
33972,0
20215,0
35536,1
7340,0
3679,0
47383,1
40548,0
11535,0
45526,1
9571,0
27455,0
27648,0
34312,0
41320,1
31604,1
15298,0
30949,0
19563,1
45081,1
4456,0
40135,0
24504,1
16868,0
13399,0
11907,0
7581,0
44874,1
13192,0
18805,0
30418,0
42107,1
18884,0
22041,1
25038,0
32070,0
46388,1
21829,0
9615,0
23991,0
7692,0
486,0
7178,0
31164,1
6227,1
1970,0
43272,0
19099,0
34966,0
46834,0
18341,1
5739,0
28375,0
38135,0
4941,1
13655,1
12642,0
11125,0
9620,1
5185,0
4563,0
12689,1
19300,0
28689,0
28596,1
42915,1
28127,0
30128,0
41029,0
45234,0
16767,0
42884,0
38377,0
36789,0
13119,0
20527,1
22392,0
12400,0
27340,0
5305,0
22541,0
10046,0
30728,0
19469,0
37156,0
43838,0
42047,0
17020,0
17677,0
25626,0
3012,1
8028,0
28042,0
20272,0
2885,0
23726,1
3275,0
19548,0
9861,0
5645,0
45682,0
48723,1
19119,0
4826,0
41700,0
45110,0
40333,0
11744,1
5283,0
14205,0
40298,0
34027,0
20013,0
14788,0
17890,0
30386,0
15888,0
11665,0
10853,0
18929,0
27342,0
27449,0
41588,1
31822,0
25799,1
10455,1
9720,0
25600,0
36232,0
29168,1
3322,0
14269,1
16423,0
9410,0
40451,0
45379,0
4834,0
37376,1
17139,0
1253,0
47225,0
2119,0
35417,0
34366,0
2375,0
32858,0
42877,0
40954,0
37017,0
40899,1
41103,0
35784,0
11180,0
42903,0
9356,0
15663,0
48356,1
29765,0
13949,1
18518,0
178,0
8155,0
23188,0
21923,0
21636,0
46328,1
39367,0
27128,0
11208,0
25821,0
10902,0
26836,0
36120,0
31644,0
29722,1
10236,0
19322,0
18197,0
36796,0
9109,0
19524,0
10734,0
30761,0
21973,0
42241,0
4905,1
48601,1
2139,1
25061,1
14216,0
5683,0
41897,0
14427,1
248,1
45197,1
33738,0
10154,0
11688,0
38033,1
44084,1
19954,0
32547,0
46796,0
47167,0
43398,0
13405,0
10717,0
9952,0
22759,0
48272,0
19198,1
2034,0
13721,0
35454,0
45788,1
40599,0
23847,0
14308,0
4544,0
4847,1
45375,0
42469,0
34140,0
7211,0
46649,0
21363,0
48404,1
36857,0
40369,1
47387,1
21130,0
19467,0
24813,0
23840,1
39036,0
30854,0
42354,0
6460,0
7464,1
46187,0
47252,0
25343,0
5698,0
2943,0
19942,0
14526,1
48063,0
19443,0
318,0
40508,0
579,0
35780,0
23744,0
3796,0
32620,0
8644,0
15238,0
8505,1
16772,0
34591,0
16155,0
36477,0
18814,1
44133,1
41015,0
31375,1
43472,0
26917,0
8659,0
6139,0
28294,1
19659,0
43754,0
12066,1
12996,0
37377,0
30767,0
6177,1
15823,0
29790,1
32747,0
28338,0
21761,0
41263,0
26543,0
33811,0
3349,1
15637,0
39342,1
30789,0
17669,0
7827,0
27094,0
4047,0
1324,1
6815,0
8024,0
281,1
44025,0
25940,1
13408,0
24998,0
46588,0
38326,1
17342,0
7053,0
12251,1
43178,1
20307,1
36900,0
41230,0
10057,0
47807,0
26168,1
28010,0
20282,0
32041,0
2121,0
12341,0
15050,0
9141,0
18289,0
31824,0
26601,0
44391,0
42213,0
38409,0
10024,0
38660,0
13206,1
31210,0
36003,0
24519,0
42152,0
19768,1
47623,0
28088,1
29771,1
5320,0
656,0
20665,0
9232,1
48769,0
17702,1
41786,0
48361,0
8601,0
10553,0
29572,0
3317,1
11321,0
29746,0
45969,1
10189,1
39352,0
23295,1
10642,0
10685,0
45887,0
31771,0
14872,0
2283,0
35744,0
28533,0
45745,1
45875,0
45867,0
33097,0
46136,0
36973,0
34114,0
45680,0
46440,0
13920,0
39441,0
24970,0
9154,0
8806,1
14164,0
28914,0
28468,0
11779,0
3591,0
44534,0
9168,1
33641,0
24646,0
38936,0
16113,1
36895,0
26206,1
37625,0
21345,0
1983,1
48750,0
1857,0
34757,0
35298,0
26213,0
29009,1
2848,1
29696,1
38325,1
27714,0
19779,0
20591,0
4620,0
4106,0
25074,0
23240,0
18556,0
38019,0
9467,0
7965,0
30325,1
34569,1
6846,0
17749,0
29730,0
30095,0
4764,0
5170,0
17286,1
45879,0
36261,0
33792,0
5133,0
30421,0
30659,0
13974,0
9974,0
24345,0
1272,0
44045,0
43024,0
23073,0
40790,0
20670,0
17032,0
26660,0
37742,1
8027,0
14486,0
19236,0
37432,0
45679,1
19218,0
14057,1
1939,0
11240,1
47162,0
35814,1
30433,0
29450,0
13676,0
39557,0
12896,0
24282,1
10784,0
1671,0
42765,0
2405,0
45829,1
33945,1
34526,0
26842,0
6457,1
30990,0
47329,1
19677,0
12434,0
39956,1
27276,0
5194,1
21651,0
29058,0
33803,0
12744,0
15563,0
4471,1
31398,1
22598,0
17556,0
2404,0
29793,0
37254,0
2051,1
2316,0
45843,0
28160,1
28930,0
19214,1
3957,0
3217,1
8364,0
23641,1
5886,0
11217,0
26493,1
391,0
1980,0
48427,0
35751,0
42962,0
10478,0
31085,0
18862,0
12253,0
34802,0
44438,1
47392,0
39995,0
10302,0
45505,1
16181,0
33181,0
22583,0
46488,1
44103,0
45200,0
29207,0
11613,1
7022,0
15690,0
27774,0
22881,0
45558,0
12354,1
12937,1
13514,1
29338,0
33132,0
29741,1
12856,0
28727,0
31046,0
45066,0
3800,0
46093,0
17479,0
20183,0
46483,0
18539,0
1439,1
12005,1
40740,0
32479,0
33560,0
30104,1
34002,0
25874,0
43553,0
24809,0
5199,0
33438,0
26083,1
39422,1
25786,0
20949,0
45754,0
10862,1
9375,0
48065,0
48507,0
28789,0
47333,0
6027,0
20003,0
30807,1
46912,0
32979,1
38213,1
9762,0
1964,0
28864,0
44665,0
17278,0
7073,1
16566,0
27041,1
19293,0
8904,0
48282,0
45857,0
35036,0
10425,0
43460,0
44422,0
43640,1
24852,0
47366,1
35202,1
46983,0
26582,0
37427,1
4579,0
35092,0
48178,0
8494,0
11870,1
30466,0
4305,0
9041,1
20016,0
32789,0
19308,0
25192,0
46228,1
20189,0
32210,0
22924,1
39358,0
19429,0
47258,0
36939,0
16404,1
10881,0
20747,0
29620,0
48293,1
29580,0
13420,0
31675,0
30254,1
34981,0
35473,1
4968,0
22928,0
43956,1
9161,0
3011,1
33104,0
24604,0
1468,0
2056,1
45042,1
30858,1
38260,0
9697,0
22646,0
26143,0
30147,0
2724,1
24468,0
6588,0
6376,0
12048,0
12528,0
5069,1
41316,1
42105,1
48170,0
9318,0
36923,0
5500,0
10536,0
5676,0
1645,1
28398,0
17474,0
44933,0
15629,1
35452,0
21967,0
36418,0
18269,0
10080,0
19921,0
16108,0
24019,0
29184,0
34113,0
8893,0
16348,0
47878,0
27425,0
11732,0
19410,1
5311,1
30137,0
26889,1
27355,0
27209,0
10636,0
34918,1
31811,0
29488,0
5116,0
15468,0
30441,0
41326,0
47646,0
37882,0
27405,0
14080,0
18040,0
22820,0
42438,1
43716,1
33474,0
48187,0
38025,0
1626,0
6822,0
33745,1
11503,0
926,0
32723,0
33344,0
17990,0
132,0
21205,1
6324,1
6427,0
3510,0
31778,0
878,1
27983,0
33081,0
6965,0
28112,0
17357,0
39826,0
2734,1
2401,0
38404,0
36000,0
31230,0
14011,0
24028,1
13316,0
8717,0
1593,1
24995,0
28208,1
22322,0
9039,0
36333,0
33103,1
8029,1
43464,1
20206,0
1728,1
15473,0
4543,1
38283,1
4397,0
19878,0
4402,0
44533,0
32838,0
42451,1
10700,1
45810,1
1778,0
683,0
40700,1
34813,0
32535,0
11154,0
8645,0
32299,0
2849,0
44253,0
5966,0
23791,0
3859,0
35861,1
43187,0
19541,0
47376,1
25931,0
19786,0
7945,0
36403,1
33782,1
30921,1
11,1
9474,0
41547,1
36058,0
28130,0
37785,0
35070,1
31328,0
22862,0
43756,1
39385,0
3443,0
170,0
9266,0
31658,0
9635,0
26249,1
34639,1
5815,0
32325,0
37022,0
27939,1
28632,0
38735,0
5098,1
4626,0
6071,0
188,0
30988,0
22562,0
47825,1
13996,0
30849,0
651,0
15616,0
39135,0
42707,0
33255,0
36417,0
27504,0
43577,0
31529,0
14591,0
45864,0
41278,0
29861,1
5387,0
17876,0
44354,1
12507,0
22130,0
43390,0
7652,0
34200,0
4199,0
44338,1
24501,0
48718,1
43795,0
1215,1
26326,0
42429,0
45578,0
47539,1
38738,1
4723,0
41604,0
39400,0
41755,0
1440,0
36786,0
41018,1
40464,0
45556,1
30539,1
11359,1
25525,0
8572,0
14328,1
15069,0
40331,0
29804,0
41734,0
21755,0
12051,0
30229,0
20377,1
12049,1
45552,0
46332,0
19121,1
11891,0
11466,1
20443,0
19886,0
825,1
1561,0
47714,0
6016,1
40027,0
44080,0
20802,0
27077,1
14151,0
42845,0
43696,0
27055,0
17096,0
42311,0
46431,0
28881,1
5534,0
18693,0
14054,0
21790,0
37253,0
14326,1
3271,1
36904,1
35504,1
3023,0
1763,0
14644,1
23917,0
35655,0
41020,0
12544,0
26548,0
44906,0
34809,0
11591,0
10335,0
21102,0
35278,0
39397,1
4804,0
1985,0
47226,0
4475,1
16289,0
39563,0
12735,0
27935,0
44326,1
19532,0
30983,0
46792,0
16927,0
32651,0
23325,0
40619,0
34755,0
23452,1
11628,0
15973,0
21268,0
19574,1
30674,0
3831,1
628,1
6525,0
48141,0
10623,0
37010,0
29888,0
31918,1
19061,0
38145,0
1271,0
29929,0
8915,0
40097,0
41864,0
36865,0
5145,0
48439,0
32614,1
48010,1
19223,0
29782,0
29690,0
13646,0
11812,0
43699,0
23355,0
1701,0
12410,0
45230,1
35498,0
38305,1
44876,0
17589,0
21361,0
34940,0
47745,1
9851,0
36591,1
5688,1
33769,0
47700,0
1169,0
34124,1
33355,0
16464,0
27295,0
12470,0
13418,0
32171,0
46594,0
19822,1
13153,0
5447,0
20582,0
4891,0
4894,1
33583,0
666,0
20501,0
11537,1
4619,0
4285,1
1619,0
23932,1
26472,0
36888,0
4067,0
30070,0
15860,1
45594,1
35637,0
39908,1
25238,0
24405,0
152,0
20502,0
31731,0
14892,0
29024,0
3889,1
44427,0
47485,0
32573,0
40113,1
33873,0
29486,0
34414,0
23509,1
38082,0
3103,0
8483,0
24208,0
13288,0
48580,0
12572,0
32176,0
1907,0
12121,0
25679,0
47650,1
40368,0
8638,0
4294,0
21512,1
26761,0
14376,0
18778,1
37629,1
17369,0
36483,1
10091,0
9471,0
36497,0
36930,0
4481,0
1074,0
640,0
7640,0
15464,0
9671,0
19922,0
33864,0
28079,0
7373,0
34799,0
15421,0
25137,1
32163,0
28218,0
34179,0
26098,1
19831,0
48112,0
8707,0
43692,1
33833,0
30820,1
35743,0
48337,0
42298,1
27191,0
22187,0
47331,0
19338,0
19002,1
19124,0
38732,0
3544,0
42643,0
12135,0
21379,0
40337,0
38451,1
37203,1
6193,0
13049,0
28400,0
47478,0
20352,0
47438,0
47514,0
36745,1
33536,1
12127,0
15229,1
41163,0
44508,0
47180,0
17195,0
9124,0
2665,1
44794,0
162,0
43905,0
20364,0
9102,0
40062,0
28954,1
30903,0
40752,0
43214,0
22150,0
5864,0
28105,0
36774,0
46528,0
22272,1
19368,1
30165,0
7612,0
3097,0
8150,1
33601,1
11133,0
41729,0
47431,0
27863,1
36841,0
42481,1
11667,0
8215,0
47847,0
48262,0
31044,0
14487,1
5600,1
1520,0
44356,0
41314,0
21148,0
44501,0
24801,0
43335,0
19426,0
24443,0
7449,0
36163,1
23163,0
15312,0
12540,1
45760,1
8032,0
2021,0
29798,0
47363,1
14350,0
25237,0
39458,0
23312,1
7075,0
26502,0
30859,0
41135,0
11960,0
1245,0
44562,0
3348,0
1327,1
7899,0
44353,0
36529,1
6738,0
9853,0
2797,0
13103,0
3367,0
30598,0
9416,1
33329,0
9653,0
3902,0
7687,0
28830,1
15895,0
33439,1
10309,1
15782,0
36375,1
7584,0
17786,1
30252,0
15589,0
1502,0
22018,0
10559,0
28977,1
11861,0
2182,1
11759,0
8442,1
45185,0
43596,0
19671,0
41363,0
5578,0
1123,0
2018,1
29208,0
38588,0
14062,0
24253,0
17172,1
39728,0
20622,0
4136,0
31355,1
36079,0
42004,0
11596,1
41191,1
9178,0
27621,0
18440,1
37076,0
17187,0
47260,1
17203,0
20757,0
23194,0
33177,0
23029,1
2097,0
9244,1
5429,1
37126,1
39386,1
10394,0
23426,0
3602,1
32491,0
4861,0
21461,0
42926,1
31383,0
5977,1
34594,0
46293,0
34724,0
21626,0
4547,0
202,1
46039,0
2602,0
46596,1
25278,0
22315,0
11892,0
11797,1
18274,1
22331,1
34159,0
38651,1
18923,1
29262,0
10013,0
32514,0
26405,1
3586,0
10202,1
41468,0
28385,0
23062,0
19058,0
39815,1
4373,0
43032,0
46480,0
4,0
21791,0
46492,0
43987,0
20983,0
31934,0
24679,1
23637,0
22682,0
37843,0
30531,0
45082,0
25309,0
46755,0
46877,0
41483,0
47875,1
29217,0
2796,1
47972,0
42851,0
22864,0
27063,0
10235,0
11985,1
32599,0
9182,1
48377,0
13816,0
50,0
47799,1
15123,0
18207,0
15258,0
42655,0
27598,0
36652,0
5008,0
29526,1
7077,0
47157,0
7777,1
25993,0
29919,1
35458,0
46200,0
14388,0
7209,0
31137,0
39402,0
44973,0
22370,0
39781,0
38839,0
44060,0
32381,0
45168,0
35524,0
28287,0
22869,0
123,1
26068,0
18525,0
1071,1
19485,0
16276,0
15693,0
12887,0
14542,0
21388,0
23939,0
11114,0
39831,0
43955,0
558,0
39321,1
37065,0
552,0
25595,1
32757,0
37373,0
2951,0
28824,1
33244,0
46150,1
46840,0
6850,1
43676,1
43798,0
11339,0
6621,1
39166,0
20260,0
25956,0
37147,1
23164,1
4651,0
915,1
12435,1
31940,0
21687,0
8416,0
22395,0
12208,1
42879,0
20706,0
37708,0
43164,0
42108,1
45671,0
5528,0
32973,0
2493,0
34009,1
7279,0
33262,0
48836,0
48744,0
36287,0
7934,0
43653,0
44471,0
16239,0
5548,0
880,0
8529,1
25996,0
43945,0
27759,0
16471,0
32385,0
30794,0
46762,1
15422,0
34512,0
10765,0
5406,1
13299,1
15331,1
31966,1
46968,1
18547,0
8169,0
32641,0
45876,0
2636,0
28987,0
47119,0
39783,0
25965,0
31760,0
474,0
30486,0
12818,1
21265,0
42557,0
2932,0
5662,0
43566,0
46803,0
47146,0
26799,1
11037,0
32312,0
38955,0
6729,0
23729,0
33303,0
11553,0
22293,1
44032,0
27311,0
24731,0
34443,1
3570,0
9681,0
3865,1
47786,0
25068,0
29900,1
37455,0
45079,1
36748,0
9721,0
7034,1
32445,0
36077,0
31901,0
38452,0
12535,0
35414,0
15925,0
36825,0
14638,0
28762,0
7439,0
11946,0
37781,0
7324,0
29377,0
23077,0
41697,0
29538,0
47701,0
5491,0
21801,0
32222,1
24530,0
28315,1
32856,0
35124,1
45626,0
29754,0
27297,0
16974,1
33890,0
15904,1
21413,0
31736,0
32175,0
23812,0
1691,0
9023,1
9689,0
21405,0
17002,1
19495,0
5726,0
28896,1
45761,0
14673,0
46181,0
46190,0
217,0
48740,1
7963,0
32405,0
25950,0
12617,0
33388,0
34006,0
9424,0
36543,0
48701,1
3504,0
20118,0
47489,0
34341,0
47777,0
25476,1
31690,1
30393,1
26052,0
2931,0
41787,0
37876,1
25186,0
41984,0
33198,0
11163,0
30005,0
205,0
3045,0
23438,0
28123,1
707,0
24722,1
17454,1
33549,0
15355,0
26447,0
34361,1
44801,0
972,1
4721,1
17301,0
21285,0
6471,0
19936,0
45895,0
5880,0
33108,0
6308,0
13667,0
17658,0
33435,0
43532,1
3376,0
8800,1
7271,1
39469,0
21856,0
19313,0
41872,0
33994,0
34484,0
27526,0
37525,0
24990,0
1381,0
6076,0
4217,0
7785,1
13361,0
34469,0
10291,1
8975,1
42715,0
31624,0
38835,0
32655,0
34215,1
19623,1
14819,0
37474,0
8663,0
1014,0
3407,1
15580,0
9963,0
8087,0
33969,0
10686,0
40435,1
42888,1
44282,0
27619,1
16826,0
42739,0
46854,0
18163,0
2826,0
9369,0
35509,0
13454,0
47216,0
9239,0
32980,0
32821,0
18769,0
28952,1
41626,0
9447,0
29489,0
22739,0
43350,0
11803,0
35345,0
18510,0
14793,1
41064,1
19969,0
18144,0
45724,0
35916,0
14545,0
30955,0
45884,1
10822,1
9997,0
17269,0
41165,1
4951,1
11815,1
13994,0
25564,0
23225,0
25360,1
9098,0
15835,0
1725,0
2085,1
14556,0
40127,0
48550,1
21639,0
39258,0
39203,0
26402,0
6198,0
43021,0
25351,0
41529,0
13155,0
43442,0
4063,0
21487,1
5736,0
10375,0
38697,0
7549,0
12808,0
13260,1
5699,0
15306,0
11363,0
43536,0
18640,0
21879,0
30021,1
17166,0
48121,1
45836,0
40462,1
39868,0
42751,0
29893,0
19220,0
30754,0
11656,0
39706,0
25310,0
32482,0
23053,0
19959,0
30548,0
5803,0
13593,1
36303,0
21503,0
46363,0
551,0
26703,0
11274,0
13695,1
12306,0
44136,0
48116,0
29836,0
39905,0
19894,0
10605,0
13459,0
15564,0
43645,0
40270,0
5574,1
9066,1
20738,0
26205,0
31601,0
17940,0
26011,1
10721,1
9197,1
17001,1
32562,0
10313,0
47028,0
13023,0
18636,0
43948,0
28443,0
1097,0
33470,0
5639,1
3860,1
31458,0
40549,0
28078,0
17295,0
27010,1
26211,0
41321,0
6813,0
9035,0
39761,0
12144,0
23080,1
12867,1
21040,1
17903,0
107,0
12489,0
41996,1
45481,0
14653,0
14226,1
42585,0
2930,0
21310,0
30940,0
21151,0
17954,0
41654,1
47740,0
27636,0
48006,0
31884,1
20844,0
25971,0
12634,0
19104,0
29687,0
29353,0
28350,0
2152,0
13643,0
10446,1
24010,1
28678,1
19213,0
20544,0
19875,0
31391,1
38559,0
32074,0
43691,0
34097,1
12264,0
15836,0
1494,0
48497,0
27140,1
19306,0
27146,0
41319,0
23589,1
27339,0
20830,0
17176,0
14391,0
1993,0
16704,0
25151,1
21985,0
4499,0
19196,0
3420,0
40188,0
43769,0
25994,0
39450,0
11672,0
5511,0
33441,0
30888,1
24109,0
44537,0
21603,0
3926,1
17629,0
22090,0
36770,0
37992,0
12401,0
21811,0
47324,0
3749,1
23266,1
3251,0
37169,0
22487,0
17231,0
28929,1
11224,1
15280,0
5456,1
40669,0
34972,0
6560,0
1366,0
34734,0
37314,0
48197,0
39921,0
34856,0
39625,1
6304,1
25337,0
329,0
13293,0
10138,0
41820,0
21252,1
47976,0
16928,0
44836,0
17997,0
44042,0
33710,0
13065,1
2349,0
17033,0
4404,1
26708,0
2654,0
33345,0
23511,1
47381,0
18370,0
21715,1
407,0
38176,0
18392,0
23572,0
24192,0
3055,0
47500,0
25527,1
45222,0
39425,0
48728,0
6925,1
24997,0
10381,0
21035,0
17510,1
26246,0
35717,0
29241,1
44724,0
41558,0
18732,0
1109,0
4687,0
20865,1
33841,0
26104,0
34206,0
12292,0
42261,1
18400,0
32022,0
32848,1
2813,0
8165,0
17911,0
17718,0
46012,0
46318,0
28246,1
23919,1
4334,0
17906,0
21171,0
27949,0
43217,0
173,0
39882,0
17041,0
6415,1
3071,1
32369,0
45377,0
39079,0
28137,0
23049,0
6602,0
25957,0
7097,0
33720,0
27025,0
28664,0
3451,1
31890,0
37504,1
40935,1
28626,1
10428,0
24614,1
31534,1
37008,0
27229,0
36336,0
43632,0
1715,0
5371,0
1649,0
16948,0
27395,0
15534,0
20578,1
20579,1
8417,0
4422,0
35792,0
46402,0
44718,1
37436,0
31356,0
43213,0
42934,0
5559,0
45072,0
20323,0
19261,0
2530,0
33671,1
23846,0
6060,0
36926,0
1192,0
7774,0
33084,0
9973,0
35878,0
2180,1
17455,0
16561,0
42117,0
37,0
292,0
47664,0
380,0
29665,0
43488,0
8850,0
25234,0
41374,0
36942,0
31083,0
36708,0
6323,0
25206,0
342,1
11608,0
48467,0
19695,1
46464,1
22213,0
6909,0
42722,0
44981,0
44784,0
26455,0
3227,0
13221,0
33391,0
25484,0
10151,0
21700,0
32903,0
45121,0
26595,0
15583,0
9225,0
46970,0
13581,0
45989,0
15443,0
47973,1
16110,0
29564,0
35895,0
33053,0
13442,0
10156,0
33577,0
43880,0
174,1
27904,0
27981,0
2781,1
12790,1
14752,0
37172,0
15913,0
8698,1
37450,0
18653,1
577,0
9263,0
44888,0
37339,1
11303,0
7898,0
19405,0
33565,0
27642,0
45474,0
6159,0
44767,0
21269,0
18889,0
7327,1
35571,0
7763,0
40829,0
5155,1
32245,1
18416,0
4366,1
32606,1
36364,1
34118,1
1471,0
3389,1
15347,1
37037,0
2860,1
2954,0
20756,0
22094,0
26986,0
12280,0
36240,0
11090,1
16693,0
17802,0
9242,1
1337,1
24080,0
11645,0
15760,1
46938,0
43280,0
43195,1
23850,0
29063,0
7096,0
24689,1
42162,0
14922,1
39070,1
23964,0
23189,0
3698,1
14035,0
30696,0
44937,0
1577,0
39226,0
23361,1
44266,0
21389,0
5338,0
40940,0
38236,0
29440,1
35208,0
2165,0
33593,0
3782,0
44065,0
5686,0
44232,0
16804,0
23756,1
47600,1
37386,0
15087,1
47926,1
27382,0
3518,1
30860,0
16779,0
3673,1
4501,0
42153,0
14473,0
26581,1
13017,0
31920,0
41800,0
48357,0
3739,0
5345,0
14507,0
20685,0
20390,1
15739,0
38407,0
38482,0
39437,0
38863,0
41695,0
28430,0
25303,0
30457,0
15257,1
9084,1
17559,0
20476,0
14614,0
9813,0
34086,0
13132,1
11554,1
18081,0
40494,1
34602,1
36546,1
16793,0
29409,1
33275,1
37817,0
20644,0
11092,1
25664,0
3695,0
20942,0
27265,0
3272,0
33404,1
35376,1
4957,0
20140,1
14531,0
21849,0
9617,0
30377,0
35264,0
18039,1
28670,0
6276,0
21440,0
19448,0
20325,0
28372,0
5930,0
41629,0
47334,0
31426,0
48715,0
17248,1
29167,0
30553,0
32075,0
39662,0
26820,0
19597,0
15476,0
1480,0
35329,1
16708,0
36472,0
7403,1
42303,0
23921,0
31188,1
12965,0
6784,0
1926,0
14279,1
15357,0
34932,0
7586,0
32701,0
18253,0
20055,1
45767,1
44574,0
21507,0
27568,0
30428,0
8083,0
24827,0
18205,0
17776,0
9724,0
30306,1
42656,0
31366,0
25735,0
9558,1
23987,1
6353,0
36177,0
34680,0
9398,0
24360,0
11182,0
9361,0
39848,0
25773,0
37659,0
13799,0
22931,1
46380,0
27688,0
28357,0
31354,1
20872,0
2644,0
21939,0
8492,0
10109,0
22461,0
39529,0
8484,0
1076,0
46248,0
45819,0
2879,0
30134,0
3593,0
18606,0
20261,0
14134,0
30034,1
30364,0
31457,1
2612,0
27089,0
5203,0
8954,1
22971,1
9315,0
42810,0
41171,1
373,0
3174,0
29857,1
21396,0
36839,1
41199,1
16836,0
23484,0
15902,0
38296,0
3896,0
10039,0
32446,0
4352,0
3240,0
38689,1
3385,0
19446,0
11984,1
6042,1
17826,0
27604,0
42768,1
8360,1
6561,1
28903,1
18967,0
11414,0
24082,0
23401,0
45611,1
10180,0
1050,0
34372,0
11718,1
3366,0
19225,1
11134,0
40833,1
22271,0
13064,1
39550,1
34628,0
36678,0
2936,0
21109,1
42786,0
42854,0
14757,1
36310,0
15178,0
42966,0
39365,0
29593,1
36229,0
38481,0
2155,0
2700,0
12979,1
26316,0
2859,1
36971,1
19173,0
32430,0
